Date,Return,t_idx,theta_mean,theta_low,theta_high
2008-09-09,-0.0395849346656418,63,-0.33736423,-0.5449035331606865,-0.12486951891332865
2008-09-10,0.0061493985349241,64,-0.33045667,-0.5378230020403862,-0.1139124561101198
2008-09-11,0.0138063699230543,65,-0.32238558,-0.5251701503992081,-0.10161432158201933
2008-09-15,-0.045114286858012,66,-0.3082059,-0.5210878342390061,-0.09571856129914517
2008-09-16,0.0,67,-0.30229846,-0.5068813160061836,-0.09569687265902756
2008-09-17,-0.0471407382992746,68,-0.30450135,-0.5110792756080628,-0.09972783867269754
2008-09-19,0.0853431800690076,69,-0.3119625,-0.5203966990113258,-0.10422962997108687
2008-09-24,-0.0551438952098671,70,-0.31465125,-0.5272254526615143,-0.10030931010842317
2008-09-26,0.0231053994114027,71,-0.31537303,-0.5158201053738594,-0.10144644454121586
2008-09-29,0.0,72,-0.31342176,-0.5098781660199165,-0.1079806800931692
2008-10-01,0.0493845013647618,73,-0.31789455,-0.5230118989944458,-0.1171643992885947
2008-10-06,-0.089719738859318,74,-0.3194968,-0.524793253839016,-0.10848281756043432
2008-10-07,-0.057394809298981,75,-0.32060364,-0.5220542952418328,-0.11439683139324183
2008-10-13,0.0071469439788001,76,-0.32659096,-0.5287831529974938,-0.12120199948549269
2008-10-15,0.0,77,-0.33677807,-0.5475311130285263,-0.12940546497702596
2008-10-17,0.0,78,-0.34266153,-0.5472999975085259,-0.12937877550721166
2008-10-20,0.0476848652384243,79,-0.34360367,-0.551448181271553,-0.13670358434319493
2008-10-21,-0.0307996752587781,80,-0.34005293,-0.5496991768479347,-0.14211685732007023
2008-10-23,0.0,81,-0.33408043,-0.5401935443282128,-0.13811620846390704
2008-10-24,0.0,82,-0.33005255,-0.5253980562090874,-0.127536978572607
2008-10-29,0.0608141245708682,83,-0.3283298,-0.5348672926425934,-0.12545579727739087
2008-10-30,0.0,84,-0.32161826,-0.5239000543951988,-0.10754025932401418
2008-11-03,0.0,85,-0.31774154,-0.5220838159322738,-0.10376895722001792
2008-11-04,0.0408258304874262,86,-0.3198147,-0.5150428041815758,-0.11649466715753075
2008-11-05,-0.0526771066368382,87,-0.31669748,-0.5138146579265594,-0.11321906857192514
2008-11-07,-0.0228596618281431,88,-0.3126788,-0.5127040013670922,-0.10928451754152771
2008-11-10,-0.0126531971342334,89,-0.30665284,-0.5019732177257538,-0.11063841972500064
2008-11-11,0.0,90,-0.29607984,-0.4917448341846466,-0.08579587973654262
2008-11-17,0.0,91,-0.29358262,-0.49563696086406706,-0.07885340116918081
2008-11-21,-0.0596179841316485,92,-0.29996178,-0.5022869393229484,-0.09347507208585737
2008-11-24,0.0647225729035161,93,-0.3031495,-0.49816288650035856,-0.08647536598145952
2008-11-26,0.0421103297683755,94,-0.30590218,-0.5066407471895218,-0.0911059280857443
2008-12-01,-0.0805132480173034,95,-0.30538046,-0.5103736460208893,-0.0860445166006684
2008-12-02,0.039940701535144,96,-0.30360785,-0.5118658393621445,-0.09111333210021255
2008-12-03,0.0258361706388945,97,-0.29713246,-0.5061588302254677,-0.07397427298128585
2008-12-04,-0.0293084043457289,98,-0.29050618,-0.5043680474162102,-0.06855903863906852
2008-12-09,0.0514067343413549,99,-0.29072136,-0.5022892490029335,-0.06687473244965075
2008-12-11,0.0,100,-0.29329035,-0.5047735720872879,-0.06807500943541527
2008-12-17,0.0352911548895933,101,-0.294033,-0.5124428242444992,-0.08055975195020434
2008-12-18,-0.0211627341279494,102,-0.29803783,-0.5147714912891388,-0.08926941193640217
2008-12-24,-0.0193498102295318,103,-0.29956102,-0.5111771017313004,-0.08995542619377372
2008-12-30,0.0,104,-0.2983597,-0.5136897593736649,-0.07991428803652523
2008-12-31,0.0141583580346718,105,-0.29873163,-0.516068597137928,-0.07715483698993914
2009-01-07,0.0037641848879048,106,-0.29538336,-0.5153768509626389,-0.07151298094540826
2009-01-08,0.0033971212706116,107,-0.2970679,-0.5164197742938995,-0.07140207346528768
2009-01-12,-0.0433864992909984,108,-0.29960415,-0.5165296480059623,-0.07364210076630108
2009-01-20,-0.0747362857077195,109,-0.30667853,-0.5294324740767479,-0.08210358768701527
2009-01-21,0.0,110,-0.312734,-0.5339969202876091,-0.08634718339890236
2009-01-23,-0.0098662286965628,111,-0.3204715,-0.5400407820940017,-0.10005061645060762
2009-01-28,0.0,112,-0.32569125,-0.5483441472053527,-0.11000009719282368
2009-01-30,-0.0551545035408254,113,-0.33325762,-0.5519484430551529,-0.11017231214791527
2009-02-02,-0.0005327650506126,114,-0.3385514,-0.5544693484902382,-0.11580293234437704
2009-02-09,0.053850067842605,115,-0.3403042,-0.5504749447107316,-0.12729155421257018
2009-02-17,-0.09279334168688,116,-0.33802405,-0.5476026445627212,-0.12363300360739224
2009-02-18,0.0,117,-0.3431485,-0.5465176343917847,-0.13317793384194368
2009-02-23,-0.0571903300271428,118,-0.34969684,-0.560970914363861,-0.13501178734004488
2009-02-25,0.0290180673455933,119,-0.35424113,-0.5582334443926811,-0.14063554704189302
2009-03-02,-0.0837756569486206,120,-0.35645545,-0.576610304415226,-0.14568297229707236
2009-03-03,-0.0064067806284067,121,-0.35713425,-0.574756121635437,-0.1396085694432256
2009-03-04,0.0237531055677624,122,-0.3636685,-0.5817805007100105,-0.1544902157038449
2009-03-05,-0.0425322990166511,123,-0.37443903,-0.5912039697170257,-0.16334473378956307
2009-03-09,-0.0088198666764339,124,-0.3823229,-0.5953651711344718,-0.16237112209200838
2009-03-13,0.1182800467089411,125,-0.38842565,-0.6017719745635987,-0.17708187326788896
2009-03-18,0.0499636507831604,126,-0.38952672,-0.5938676238059998,-0.17588737457990647
2009-03-26,0.0484798892175992,127,-0.38629845,-0.5916296944022179,-0.17343535237014285
2009-04-06,0.0,128,-0.38354623,-0.5956133425235748,-0.17241572551429268
2009-04-13,0.0278283142624597,129,-0.38790452,-0.6025620952248574,-0.17780350670218467
2009-04-17,0.0126582278481013,130,-0.39512938,-0.5967016145586967,-0.18524160496890543
2009-04-28,-0.0166053357865686,131,-0.40055645,-0.6024959087371826,-0.1926070980727672
2009-04-30,0.0,132,-0.4119718,-0.6126811981201172,-0.20579142868518827
2009-05-07,0.039619161100354,133,-0.42767125,-0.6343608021736145,-0.21996247097849847
2009-05-11,0.0,134,-0.4436908,-0.6492816895246506,-0.2427122037857771
2009-05-29,0.0108882143328494,135,-0.4642662,-0.6685039699077606,-0.26170099675655356
2009-06-01,0.0,136,-0.48159626,-0.6837418109178544,-0.27306664288043975
2009-06-05,-0.0029484446424214,137,-0.49518543,-0.696517413854599,-0.290273880213499
2009-06-11,0.0,138,-0.50640124,-0.7094345644116402,-0.2947529673576354
2009-06-17,0.0,139,-0.51670676,-0.723097974061966,-0.3107984378933906
2009-06-19,0.0115514269086756,140,-0.5253783,-0.72948337495327,-0.32134958654642104
2009-06-24,-0.0220249014903987,141,-0.5324722,-0.7406327694654464,-0.32710259705781913
2009-07-01,0.0,142,-0.53902036,-0.7543662786483765,-0.319656754285097
2009-07-02,-0.029144509546966,143,-0.5412925,-0.7602125689387321,-0.32619993165135375
2009-07-08,-0.0188081479663551,144,-0.5432306,-0.7704634502530098,-0.3226671382784842
2009-07-09,0.0035472281595343,145,-0.54456055,-0.7631207332015038,-0.3268365569412707
2009-07-13,0.0208116191598313,146,-0.5438843,-0.7763826221227645,-0.30921507552266114
2009-07-31,0.0959214250041617,147,-0.54140383,-0.7629586979746819,-0.31109691262245165
2009-08-05,0.0154332239640295,148,-0.5339296,-0.7479000881314277,-0.30787031725049013
2009-08-07,0.007738950055848,149,-0.5328858,-0.7459452003240585,-0.3164828576147556
2009-08-11,-0.0159627107909112,150,-0.5304345,-0.7460356742143631,-0.30842803493142124
2009-08-13,0.0184844370694423,151,-0.53337806,-0.754184627532959,-0.31176384687423697
2009-08-14,-0.0085313953373554,152,-0.53476787,-0.7556271269917488,-0.3115420930087566
2009-08-19,-0.0075989204155005,153,-0.5343373,-0.7494470357894898,-0.3093358233571052
2009-08-31,0.0242458302390462,154,-0.5329959,-0.7532468840479851,-0.3111882872879505
2009-09-01,-0.0221238070976466,155,-0.5308196,-0.7439845725893974,-0.31182628646492955
2009-09-02,-0.0032964610636847,156,-0.5264723,-0.7428050324320793,-0.31382965669035906
2009-09-08,0.0308017089721035,157,-0.52055323,-0.7325891897082328,-0.29314722418785094
2009-09-09,0.0077824047435608,158,-0.5153132,-0.7285397738218308,-0.29927883148193357
2009-09-10,0.0104222108247773,159,-0.51347315,-0.7210453823208809,-0.28650843203067766
2009-09-11,0.0,160,-0.51019764,-0.7170203611254692,-0.2884618274867534
2009-09-14,0.0063391290170993,161,-0.50571007,-0.7021144911646843,-0.2916496217250823
2009-09-16,0.018506870985572,162,-0.5052496,-0.7091322153806686,-0.29054172188043587
2009-09-18,-0.0004304053295408,163,-0.50266474,-0.7019061252474785,-0.2943489007651802
2009-09-22,0.0,164,-0.5022948,-0.7034836858510971,-0.3059555396437645
2009-09-23,-0.0100684918724224,165,-0.50114703,-0.695908060669899,-0.29900844469666477
2009-09-25,-0.0155438460885874,166,-0.5008929,-0.7044947549700737,-0.30829167068004604
2009-09-28,0.0,167,-0.5065082,-0.7138336181640625,-0.30879200771450993
2009-09-30,-0.0055504336864288,168,-0.5098102,-0.7110507175326347,-0.3131214246153831
2009-10-01,-0.0257596397623642,169,-0.51025754,-0.713580022752285,-0.30481842830777167
2009-10-06,0.0,170,-0.50874895,-0.7141258269548416,-0.3042986884713173
2009-10-07,0.0027116201456309,171,-0.50805336,-0.7093207135796546,-0.3041468210518359
2009-10-08,0.0074698840749636,172,-0.5094693,-0.7156506508588791,-0.30867744833230953
2009-10-09,0.0056406502233734,173,-0.51252407,-0.7184485927224159,-0.30634244903922064
2009-10-12,0.004386415178863,174,-0.51490307,-0.7174372330307961,-0.3163552038371562
2009-10-19,0.0201823098151814,175,-0.5162918,-0.7162312924861908,-0.31552067846059784
2009-10-27,-0.0314233407109872,176,-0.5162033,-0.7214471280574799,-0.3099766515195369
2009-10-28,-0.0195409108434188,177,-0.51405436,-0.715724891424179,-0.3086042776703833
2009-10-30,-0.0061766877991233,178,-0.5122322,-0.7125948384404183,-0.30478870943188663
2009-11-05,0.0,179,-0.5087524,-0.7112033426761627,-0.30851879492402073
2009-11-09,0.02479772742188,180,-0.50997263,-0.7083090528845787,-0.3169899486005306
2009-11-12,-0.0053427013576315,181,-0.5086466,-0.7118119210004806,-0.3233565427362917
2009-11-13,0.0,182,-0.51343244,-0.7132895216345787,-0.31751532331109045
2009-11-23,0.0116691663313457,183,-0.5132059,-0.7091290548443794,-0.32308729812502857
2009-11-24,-0.000533338154469,184,-0.51719475,-0.7222430467605591,-0.32439799830317473
2009-11-25,0.0,185,-0.52060336,-0.7168173477053642,-0.3208715617656705
2009-11-27,-0.0172334620890847,186,-0.5248255,-0.7278381958603859,-0.33242374733090396
2009-12-03,0.0077233872962647,187,-0.5257901,-0.7274239748716355,-0.33454852625727644
2009-12-07,0.0030274929085751,188,-0.5260281,-0.7249746471643448,-0.32471170797944066
2009-12-10,-0.0008157715839566,189,-0.52603835,-0.7288796812295913,-0.32837828993797297
2009-12-14,0.0106681181113077,190,-0.5233886,-0.7275394096970558,-0.3156109422445297
2009-12-15,0.0,191,-0.5221119,-0.7219940170645713,-0.31819304004311555
2009-12-16,0.0,192,-0.51752466,-0.7179608285427094,-0.30851278752088546
2009-12-21,0.0043906309165329,193,-0.5120721,-0.7181090876460076,-0.3076659992337227
2009-12-22,0.0035635743458553,194,-0.5044481,-0.7002137303352356,-0.30231383889913555
2009-12-30,0.0,195,-0.4990124,-0.6982207223773003,-0.2950433745980262
2010-01-05,0.0,196,-0.5013235,-0.6983154863119125,-0.30329298377037045
2010-01-06,0.0005455249357688,197,-0.5018194,-0.7073702037334442,-0.29965913742780687
2010-01-07,0.0040012663348401,198,-0.5069847,-0.7090693086385726,-0.29781636670231815
2010-01-11,0.0046334819434346,199,-0.511297,-0.7084797114133835,-0.3103057213127613
2010-01-13,0.0,200,-0.5110011,-0.7121803358197212,-0.31616780310869214
2010-01-14,0.0024265065288735,201,-0.51675236,-0.7268231153488159,-0.31724215224385244
2010-01-20,-0.0090730195217945,202,-0.5204839,-0.7266282290220261,-0.31271778941154477
2010-01-28,0.0,203,-0.52253807,-0.7265097945928574,-0.3141861096024513
2010-02-02,0.0173254773957383,204,-0.52209145,-0.7256638571619988,-0.316968797147274
2010-02-04,-0.0364445491788421,205,-0.51835823,-0.7199753910303116,-0.3238119274377823
2010-02-05,0.002897160218604,206,-0.51531434,-0.7254370763897896,-0.3102238647639751
2010-02-08,0.0,207,-0.517702,-0.7196899145841599,-0.31581296250224106
2010-02-12,0.0177621742339648,208,-0.51667327,-0.7209481954574585,-0.3149265810847282
2010-02-18,0.0290466848285928,209,-0.5131562,-0.716787451505661,-0.32008437886834135
2010-02-23,-0.0109780889993224,210,-0.51089096,-0.7119756534695625,-0.31279584169387814
2010-02-26,0.0,211,-0.5152103,-0.722633695602417,-0.315924022346735
2010-03-01,0.0101585347083268,212,-0.51559186,-0.7214043125510216,-0.30755415335297576
2010-03-02,0.0023303546620536,213,-0.5143851,-0.7329732716083527,-0.302865944802761
2010-03-05,0.0,214,-0.5115666,-0.7276423275470734,-0.30390608236193656
2010-03-08,-0.0001756388864494,215,-0.5077845,-0.724464750289917,-0.30282497033476824
2010-03-09,0.0017127799736496,216,-0.50420487,-0.7142480909824371,-0.29539904221892355
2010-03-10,0.0045245297908718,217,-0.5042948,-0.7216748163104058,-0.2919044949114323
2010-03-12,0.0038232906486501,218,-0.50597143,-0.7180931806564331,-0.3058914609253406
2010-03-15,0.0004521778450248,219,-0.5064396,-0.7242847442626953,-0.29713226705789564
2010-03-22,0.0132984502524966,220,-0.5070331,-0.7121136918663978,-0.302718798071146
2010-03-24,0.0016383458711111,221,-0.50600314,-0.7118188798427582,-0.302485067397356
2010-04-01,0.0,222,-0.5044586,-0.7190120473504067,-0.30112174972891803
2010-04-05,0.0,223,-0.5052841,-0.7059717386960983,-0.3099993728101253
2010-04-12,0.0076130162366099,224,-0.5075856,-0.702697505056858,-0.3088955946266651
2010-04-14,0.0,225,-0.5068565,-0.7101430505514145,-0.30647283941507336
2010-04-15,0.00084252261182,226,-0.5068794,-0.7037743404507637,-0.3163838528096675
2010-04-19,0.0,227,-0.5054912,-0.7081782475113869,-0.31228072643280014
2010-04-22,0.0,228,-0.50275403,-0.709462308883667,-0.3017531387507913
2010-04-23,0.0071235324778473,229,-0.49751318,-0.7047642603516578,-0.30248464792966834
2010-04-28,0.0,230,-0.48920995,-0.6932514250278473,-0.2875377520918846
2010-04-30,-0.0039198898737575,231,-0.4891164,-0.7010448545217514,-0.2850182197988033
2010-05-04,-0.0110306819809724,232,-0.48778126,-0.6985117509961128,-0.28504141122102733
2010-05-05,-0.0065865712338105,233,-0.48469356,-0.7052379608154297,-0.2822818510234356
2010-05-06,-0.0323535214046161,234,-0.48714727,-0.691759005188942,-0.2893198579549788
2010-05-07,-0.0153082480166644,235,-0.48822534,-0.6911075383424758,-0.2862026996910571
2010-05-11,0.0404274089010512,236,-0.491881,-0.6926342725753785,-0.293510778993368
2010-05-12,0.0,237,-0.49168736,-0.6980369374155998,-0.284922394901514
2010-05-17,-0.0296414519446601,238,-0.4947627,-0.7045428827404976,-0.28696634247899055
2010-05-18,-0.0141959997889071,239,-0.49841258,-0.7055096313357353,-0.29643871113657944
2010-05-20,-0.0439061384725196,240,-0.50244904,-0.7043645471334458,-0.29739968106150627
2010-05-25,0.0022769902667998,241,-0.50611484,-0.7002785161137581,-0.2985511057078838
2010-05-26,-0.0056609219481764,242,-0.51141363,-0.7069438084959984,-0.31104967668652533
2010-06-01,0.0,243,-0.5179373,-0.7199256911873817,-0.32070453017950057
2010-06-07,0.0,244,-0.51850706,-0.7205210477113724,-0.3195697359740733
2010-06-08,0.0109760392966957,245,-0.5204252,-0.7240412577986717,-0.3153952516615389
2010-06-11,0.0,246,-0.5209165,-0.7273517400026321,-0.3086156271398067
2010-06-14,-0.00180469036277,247,-0.5254712,-0.7352396547794342,-0.3115282945334911
2010-06-15,0.0,248,-0.5280569,-0.741009521484375,-0.3249411061406134
2010-06-21,0.0,249,-0.527694,-0.7308477997779846,-0.32513807788491245
2010-06-22,-0.0160707869205893,250,-0.527041,-0.7318541660904885,-0.3282751582562923
2010-06-23,-0.0029854561722252,251,-0.5253249,-0.7365892589092254,-0.3238680548965931
2010-06-28,0.0,252,-0.52214,-0.7303065046668052,-0.32162468805909156
2010-06-29,-0.0310170579859849,253,-0.5159844,-0.7206532955169678,-0.32081318199634545
2010-06-30,0.0,254,-0.5088003,-0.7063201040029525,-0.31702261492609973
2010-07-06,0.0,255,-0.5045444,-0.7072876065969467,-0.3081090055406093
2010-07-07,0.0313308561757095,256,-0.50257164,-0.6989217177033424,-0.30385819971561423
2010-07-13,0.0,257,-0.49981144,-0.6932357281446457,-0.300490752607584
2010-07-14,0.0,258,-0.50048333,-0.6949417978525162,-0.3001337893307206
2010-07-20,-0.0106741419140408,259,-0.5052866,-0.6990162879228592,-0.30295243561267854
2010-07-21,-0.0128198028574594,260,-0.5082858,-0.7019248396158219,-0.3092477835714812
2010-07-26,0.0424648697164333,261,-0.50972766,-0.7113834306597709,-0.30857945308089246
2010-07-30,0.0,262,-0.50956863,-0.7060182750225067,-0.30648372396826745
2010-08-02,0.0,263,-0.5127208,-0.7146737769246101,-0.3075857326388358
2010-08-04,0.0,264,-0.51520073,-0.717172221839428,-0.31063576638698576
2010-08-06,-0.0049678861644369,265,-0.5154312,-0.7168819710612298,-0.3069562770426273
2010-08-09,0.0054830426874932,266,-0.52222496,-0.7287817880511284,-0.31923367455601687
2010-08-10,-0.0059674230131496,267,-0.52620924,-0.7315588414669036,-0.33007771223783483
2010-08-11,-0.0281786880274025,268,-0.53035825,-0.7462252378463745,-0.32565868794918046
2010-08-17,0.0028178839252113,269,-0.53267604,-0.73830945789814,-0.32268043607473373
2010-08-24,-0.0372251816867117,270,-0.5341051,-0.7431595623493195,-0.32178174182772634
2010-08-27,0.0,271,-0.5343342,-0.7419734090566635,-0.3242977052927017
2010-08-30,0.0,272,-0.53822136,-0.7461954474449157,-0.33551131412386886
2010-09-03,0.0,273,-0.54317385,-0.7416681468486785,-0.34593282863497726
2010-09-07,0.0,274,-0.5428177,-0.7383053869009018,-0.340531626343727
2010-09-09,0.011302022274326,275,-0.55277777,-0.7452907100319862,-0.34701449573039994
2010-09-10,0.0048633374993207,276,-0.5616828,-0.7582050159573555,-0.3625399000942707
2010-09-13,0.0,277,-0.5697477,-0.7621656864881515,-0.3736054249107837
2010-09-14,-0.000713076031732,278,-0.57875025,-0.7679135888814926,-0.3793095797300338
2010-09-15,0.0,279,-0.58619845,-0.7838668122887611,-0.3872010082006454
2010-09-17,0.0,280,-0.58952665,-0.7920041486620903,-0.39100490361452095
2010-09-20,0.0152098010820993,281,-0.590701,-0.7839030385017395,-0.39009590223431584
2010-09-21,-0.0025640801253161,282,-0.59900963,-0.7983617067337037,-0.3959355786442756
2010-09-22,0.0,283,-0.6052324,-0.8029677748680115,-0.40856557190418236
2010-09-24,0.0,284,-0.61086285,-0.8142717108130455,-0.4137984156608581
2010-09-27,-0.0056674240643527,285,-0.6130539,-0.813048493862152,-0.4141593158245086
2010-09-28,0.0048504587798556,286,-0.6147967,-0.8160842671990395,-0.4136932238936424
2010-09-29,-0.0025877842641806,287,-0.6152172,-0.8118063375353813,-0.40989151373505583
2010-09-30,0.0,288,-0.61542755,-0.809121948480606,-0.42470886707305894
2010-10-01,0.004416403785489,289,-0.61265737,-0.8074479535222053,-0.4289763748645782
2010-10-04,-0.0080349664991624,290,-0.61177343,-0.8101484254002571,-0.4242156751453876
2010-10-08,0.024731097684318,291,-0.61051464,-0.8004173025488853,-0.4191095545887947
2010-10-12,0.0,292,-0.60718924,-0.8022669836878776,-0.41635899394750575
2010-10-13,0.0,293,-0.61047095,-0.8049218997359275,-0.4243436805903909
2010-10-14,0.0,294,-0.61382425,-0.8115891933441162,-0.42307544052600854
2010-10-19,0.0,295,-0.6175737,-0.8155028536915779,-0.42901019155979153
2010-10-20,0.010524058667124,296,-0.6162858,-0.8238707035779953,-0.4203462272882459
2010-10-22,0.0041674800750315,297,-0.61512053,-0.8208267167210579,-0.4119617238640784
2010-10-26,0.002163843527065,298,-0.61198616,-0.8263868242502213,-0.39837685972452164
2010-10-29,-0.0020073546776425,299,-0.6075819,-0.8207260414958,-0.40451154410839074
2010-11-02,0.0087132160302891,300,-0.60312974,-0.8068136096000671,-0.4016458101570606
2010-11-04,0.0230317451008319,301,-0.59604216,-0.8007235065102577,-0.39688943997025483
2010-11-05,0.0039228211553894,302,-0.588649,-0.7930471301078796,-0.3882096230983734
2010-11-08,0.0,303,-0.58717674,-0.7905273705720901,-0.38261398598551744
2010-11-10,0.0,304,-0.585097,-0.7849871426820755,-0.37925416380167
2010-11-11,-0.0042421905129194,305,-0.58231646,-0.7858995407819748,-0.3743630155920982
2010-11-12,-0.0118084282347511,306,-0.57732093,-0.7742475718259811,-0.36975938975810996
2010-11-15,0.0,307,-0.5712736,-0.7703295037150383,-0.3690193697810171
2010-11-18,0.0,308,-0.56802547,-0.7680726528167725,-0.3618033207952976
2010-11-22,0.0,309,-0.56188375,-0.7608054399490356,-0.3542837835848331
2010-11-23,-0.0142840446136377,310,-0.5524272,-0.7589215159416198,-0.3473907440900802
2010-11-24,0.014922971382111,311,-0.5421159,-0.7525838643312455,-0.33196253031492234
2010-11-26,-0.0074686026619934,312,-0.5326765,-0.7452114760875702,-0.3109723098576069
2010-11-29,0.0,313,-0.52212423,-0.7361148551106453,-0.31163027584552766
2010-11-30,-0.0060702498821311,314,-0.5105936,-0.7241010829806328,-0.2985450953245163
2010-12-02,0.0347126339418069,315,-0.4973759,-0.7020225867629051,-0.27828433364629734
2010-12-03,0.0026032925920771,316,-0.48489115,-0.6873157650232316,-0.2655185207724569
2010-12-09,0.0067689493839357,317,-0.47809076,-0.6870619550347328,-0.25995503067970277
2010-12-10,0.0,318,-0.47230694,-0.6783039450645447,-0.2610159896314143
2010-12-13,0.0,319,-0.4690983,-0.6707466676831245,-0.2605763860046862
